1.53;909924
1.78;909930
1.92;909935
1.59;909941
1.65;909947
1.94;909954
1.70;909960
1.56;909966
1.88;909971
1.80;909977
1.52;909983
1.74;909989
1.89;909996
1.57;910002
1.64;910007
1.94;910013
1.73;910019
1.63;910025
1.97;910031
1.90;910038
1.61;910043
1.82;910049
1.93;910055
1.59;910061
1.64;910067
1.93;910073
1.70;910078
1.57;910085
1.89;910091
1.84;910097
1.57;910103
1.82;910109
1.96;910114
1.63;910120
1.64;910127
1.88;910133
1.63;910139
1.56;910145
2.05;910150
2.38;910156
2.37;910162
2.35;910169
2.14;910175
1.71;910181
1.75;910186
2.08;910192
1.87;910198
1.66;910204
1.92;910211
1.82;910217
1.52;910222
1.75;910228
1.88;910234
1.56;910240
1.62;910246
1.92;910253
1.71;910258
1.58;910264
1.91;910270
1.85;910276
1.60;910282
1.84;910288
2.00;910294
1.72;910300
1.79;910306
2.08;910312
1.88;910318
1.75;910324
2.07;910329
2.03;910336
1.75;910342
1.98;910348
2.11;910354
1.80;910360
1.83;910365
2.08;910371
1.84;910377
1.67;910384
1.94;910390
1.86;910396
1.55;910401
1.73;910407
1.81;910413
1.49;910419
1.50;910426
1.74;910432
1.52;910437
1.39;910443
1.67;910449
1.67;910455
1.41;910461
1.62;910468
1.79;910473
1.53;910479
1.59;910485
1.87;910491
1.69;910497
1.56;910503
1.88;910509
1.86;910515
1.60;910521
1.83;910527
1.97;910533
1.70;910539
1.76;910544
2.01;910551
1.82;910557
1.70;910563
1.97;910569
1.93;910575
1.66;910580
1.84;910586
1.97;910593
1.69;910599
1.73;910605
1.99;910611
1.81;910616
1.71;910622
2.00;910628
1.96;910635
1.73;910641
1.95;910647
2.11;910652
1.84;910658
1.87;910664
2.10;910670
1.89;910676
1.74;910683
1.96;910688
1.90;910694
1.64;910700
1.83;910706
1.96;910712
1.69;910718
1.73;910724
1.97;910730
1.79;910736
1.63;910742
1.85;910748
1.74;910754
1.41;910759
1.50;910766
1.74;910772
1.82;910778
2.40;910784
2.84;910790
2.36;910795
1.86;910801
1.92;910808
1.86;910814
1.62;910820
1.74;910826
1.82;910831
1.55;910837
1.57;910843
1.82;910850
1.67;910856
1.56;910862
1.81;910867
1.80;910873
1.58;910879
1.75;910885
1.90;910892
1.68;910897
1.74;910903
1.99;910909
1.80;910915
1.68;910921
1.93;910927
1.91;910932
1.70;910939
1.88;910945
2.02;910951
1.79;910957
1.81;910963
2.02;910968
1.83;910974
1.67;910981
1.87;910987
1.81;910993
1.54;910999
1.65;911004
1.73;911010
1.48;911016
1.44;911023
1.60;911029
1.41;911035
1.26;911040
1.45;911046
1.43;911052
1.21;911058
1.34;911065
1.48;911071
1.31;911076
1.33;911082
1.56;911088
1.47;911094
1.38;911100
1.63;911107
1.65;911112
1.48;911118
1.66;911124
1.82;911130
1.65;911136
1.70;911142
1.94;911148
1.84;911154
1.74;911160
1.98;911166
2.00;911172
1.80;911178
1.96;911183
2.09;911190
1.89;911196
1.91;911202
2.12;911208
1.97;911214
1.83;911219
2.04;911225
2.05;911232
1.85;911238
1.97;911244
2.06;911250
1.82;911255
1.77;911261
1.92;911267
1.73;911273
1.55;911280
1.74;911286
1.66;911291
1.42;911297
1.50;911303
1.58;911309
1.35;911315
1.33;911322
1.50;911327
1.33;911333
1.16;911339
1.30;911345
1.35;911351
1.36;911357
1.82;911363
2.44;911369
2.54;911375
2.21;911381
1.95;911387
1.57;911393
1.33;911398
1.53;911405
1.57;911411
1.40;911417
1.52;911423
1.68;911429
1.50;911434
1.53;911440
1.76;911447
1.68;911453
1.58;911459
1.80;911465
1.83;911470
1.66;911476
1.79;911482
1.92;911489
1.74;911495
1.78;911501
2.01;911506
1.93;911512
1.86;911518
2.09;911524
2.13;911531
1.96;911537
2.11;911542
2.24;911548
2.08;911554
2.11;911560
2.30;911566
2.19;911572
2.08;911578
2.25;911584
2.23;911590
2.01;911596
2.09;911602
2.16;911608
1.93;911613
1.89;911620
2.02;911626
1.85;911632
1.70;911638
1.85;911643
1.83;911649
1.62;911655
1.73;911662
1.84;911668
1.66;911674
1.65;911680
1.84;911685
1.74;911691
1.62;911697
1.81;911704
1.83;911710
1.66;911716
1.79;911721
1.92;911727
1.75;911733
1.76;911739
1.95;911746
1.84;911752
1.73;911757
1.92;911763
1.93;911769
1.74;911775
1.85;911781
1.96;911788
1.78;911793
1.79;911799
1.99;911805
1.89;911811
1.78;911817
1.98;911823
2.02;911828
1.87;911835
1.98;911841
2.09;911847
1.88;911853
1.86;911858
2.03;911864
1.92;911870
1.75;911877
1.94;911883
1.95;911889
1.79;911895
1.88;911900
2.00;911906
1.82;911912
1.80;911919
1.98;911925
1.82;911930
1.60;911936
1.67;911942
1.59;911948
1.74;911954
2.57;911961
3.48;911966
3.60;911972
3.04;911978
2.37;911984
1.77;911990
1.51;911996
1.66;912002
1.66;912008
1.47;912014
1.58;912020
1.73;912026
1.57;912032
1.56;912037
1.72;912044
1.63;912050
1.52;912056
1.72;912062
1.75;912068
1.58;912073
1.70;912079
1.83;912086
1.67;912092
1.68;912098
1.88;912104
1.79;912109
1.68;912115
1.85;912121
1.87;912128
1.70;912134
1.81;912140
1.94;912145
1.77;912151
1.76;912157
1.96;912163
1.87;912169
1.76;912176
1.93;912181
1.98;912187
1.81;912193
1.94;912199
2.05;912205
1.87;912211
1.83;912217
2.02;912223
1.93;912229
1.81;912235
1.98;912241
1.99;912247
1.76;912252
1.81;912259
1.88;912265
1.68;912271
1.60;912277
1.76;912283
1.65;912288
1.51;912294
1.68;912301
1.72;912307
1.54;912313
1.64;912319
1.79;912324
1.62;912330
1.61;912336
1.83;912343
1.71;912349
1.57;912355
1.72;912360
1.74;912366
1.55;912372
1.64;912378
1.78;912385
1.62;912391
1.59;912396
1.80;912402
1.72;912408
1.59;912414
1.78;912420
1.84;912427
1.69;912432
1.77;912438
1.87;912444
1.68;912450
1.62;912456
1.78;912462
1.67;912467
1.53;912474
1.72;912480
1.75;912486
1.58;912492
1.68;912498
1.81;912503
1.65;912509
1.61;912516
1.81;912522
1.69;912528
1.48;912534
1.53;912539
1.51;912545
1.66;912551
2.47;912558
3.37;912564
3.51;912570
2.95;912575
2.31;912581
1.73;912587
1.44;912593
1.56;912600
1.57;912606
1.39;912611
1.48;912617
1.64;912623
1.51;912629
1.49;912635
1.70;912642
1.64;912647
1.52;912653
1.70;912659
1.75;912665
1.59;912671
1.69;912677
1.84;912683
